,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest
1013,EDILLILIE_S2.2_P2341_R2,2023,7,12,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - stem elongation,edillilie,fertiliser,2023-07-12,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1014,EDILLILIE_S2.2_P2341_R2,2023,7,24,,,,,,,,,,,,,,,,,,0.6L/ha applied - Prophylactic control of UCI Blackleg in line with district practice. ,edillilie,fungicide,2023-07-24,11.0,32.699999999999996,0.0,,,,,,,Aviator Xpro,L,0.6,
1015,EDILLILIE_S2.2_P2341_R2,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - stem elongation,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1016,EDILLILIE_S2.2_P2341_R2,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,Alpha-scud,L,0.1,faw
1017,EDILLILIE_S2.2_P2341_R2,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1018,EDILLILIE_S2.2_P2341_R2,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1019,EDILLILIE_S2.2_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1020,EDILLILIE_S2.2_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1021,EDILLILIE_S2.2_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,"150kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,97.5,0.0,,,,,,,19:13:0:9,kg,150.0,
1022,EDILLILIE_S2.2_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,1L/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,65.0,0.0,,,,,,,Rustler,L,1.0,
1023,EDILLILIE_S2.2_P2341_R3,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1024,EDILLILIE_S2.2_P2341_R3,2023,5,12,canola,,,nuseed emu tf,,,True,,,sale,50.0,,,20.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1025,EDILLILIE_S2.2_P2341_R3,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1026,EDILLILIE_S2.2_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,0.33L/ha applied post-em control of ryegrass GS 6 leaf ,edillilie,herbicide,2023-05-29,11.0,6.765000000000001,0.0,,,,,,,Clethodim,L,0.33,
1027,EDILLILIE_S2.2_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,1.5L/ha applied post-em control vol canola GS 6 leaf,edillilie,herbicide,2023-05-29,11.0,18.0,0.0,,,,,,,Crucial ,L,1.5,
1028,EDILLILIE_S2.2_P2341_R3,2023,5,29,,,,,,,,,,,,,,,,,,"2kg/ha applied to control Slugs, earwigs, snails ",edillilie,pesticide,2023-05-29,11.0,44.0,0.0,,,,,,,Transcend,kg,2.0,faw
1029,EDILLILIE_S2.2_P2341_R3,2023,6,1,Canola,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,986.492,success,sale,1586.0,,,stubble,,,,
1030,EDILLILIE_S2.2_P2341_R3,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied at top dressing, all treatments, 4-6 leag",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1031,EDILLILIE_S2.2_P2341_R3,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1032,EDILLILIE_S2.2_P2341_R3,2023,7,12,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - stem elongation,edillilie,fertiliser,2023-07-12,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1033,EDILLILIE_S2.2_P2341_R3,2023,7,24,,,,,,,,,,,,,,,,,,0.6L/ha applied - Prophylactic control of UCI Blackleg in line with district practice. ,edillilie,fungicide,2023-07-24,11.0,32.699999999999996,0.0,,,,,,,Aviator Xpro,L,0.6,
1034,EDILLILIE_S2.2_P2341_R3,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - stem elongation,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1035,EDILLILIE_S2.2_P2341_R3,2023,9,11,,,,,,,,,,,,,,,,,,0.1L/ha applied to control of native budworm ,edillilie,pesticide,2023-09-11,11.0,13.5,0.0,,,,,,,Alpha-scud,L,0.1,faw
1036,EDILLILIE_S2.2_P2341_R3,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1037,EDILLILIE_S2.2_P2341_R3,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1038,EDILLILIE_S2.2_P3412_R1,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1039,EDILLILIE_S2.2_P3412_R1,2023,5,12,,,,,,,,,,,,,,,,,,0.118kg/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,40.4976,0.0,,,,,,,Sakura ,kg,0.118,
1040,EDILLILIE_S2.2_P3412_R1,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1041,EDILLILIE_S2.2_P3412_R1,2023,5,12,,,,,,,,,,,,,,,,,,"100kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,DAP,kg,100.0,
1042,EDILLILIE_S2.2_P3412_R1,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1043,EDILLILIE_S2.2_P3412_R1,2023,5,12,wheat,,,calibre,,,True,,,sale,180.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1044,EDILLILIE_S2.2_P3412_R1,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1045,EDILLILIE_S2.2_P3412_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.025kg/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,12.25,0.0,,,,,,,Paradigm ,kg,0.025,
1046,EDILLILIE_S2.2_P3412_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.35L/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,2.849,0.0,,,,,,,MCPA LVE ,L,0.35,
1047,EDILLILIE_S2.2_P3412_R1,2023,5,29,,,,,,,,,,,,,,,,,,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25",edillilie,fungicide,2023-05-29,11.0,22.349999999999998,0.0,,,,,,,Prosaro ,L,0.3,
1048,EDILLILIE_S2.2_P3412_R1,2023,6,1,wheat,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1341.45,success,sale,4065.0,,,stubble,,,,
1049,EDILLILIE_S2.2_P3412_R1,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied top dressing, all treatments, early tillering",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1050,EDILLILIE_S2.2_P3412_R1,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1051,EDILLILIE_S2.2_P3412_R1,2023,7,11,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - late tillering,edillilie,fertiliser,2023-07-11,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1052,EDILLILIE_S2.2_P3412_R1,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - early flowering ,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1053,EDILLILIE_S2.2_P3412_R1,2023,9,1,,,,,,,,,,,,,,,,,,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice ,edillilie,fungicide,2023-09-01,11.0,36.0,0.0,,,,,,,Amistar,L,0.4,
1054,EDILLILIE_S2.2_P3412_R1,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1055,EDILLILIE_S2.2_P3412_R1,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1056,EDILLILIE_S2.2_P3412_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1057,EDILLILIE_S2.2_P3412_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.118kg/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,40.4976,0.0,,,,,,,Sakura ,kg,0.118,
1058,EDILLILIE_S2.2_P3412_R2,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1059,EDILLILIE_S2.2_P3412_R2,2023,5,12,,,,,,,,,,,,,,,,,,"100kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,DAP,kg,100.0,
1060,EDILLILIE_S2.2_P3412_R2,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1061,EDILLILIE_S2.2_P3412_R2,2023,5,12,wheat,,,calibre,,,True,,,sale,180.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1062,EDILLILIE_S2.2_P3412_R2,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1063,EDILLILIE_S2.2_P3412_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.025kg/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,12.25,0.0,,,,,,,Paradigm ,kg,0.025,
1064,EDILLILIE_S2.2_P3412_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.35L/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,2.849,0.0,,,,,,,MCPA LVE ,L,0.35,
1065,EDILLILIE_S2.2_P3412_R2,2023,5,29,,,,,,,,,,,,,,,,,,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25",edillilie,fungicide,2023-05-29,11.0,22.349999999999998,0.0,,,,,,,Prosaro ,L,0.3,
1066,EDILLILIE_S2.2_P3412_R2,2023,6,1,wheat,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1228.26,success,sale,3722.0,,,stubble,,,,
1067,EDILLILIE_S2.2_P3412_R2,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied top dressing, all treatments, early tillering",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1068,EDILLILIE_S2.2_P3412_R2,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1069,EDILLILIE_S2.2_P3412_R2,2023,7,11,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - late tillering,edillilie,fertiliser,2023-07-11,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1070,EDILLILIE_S2.2_P3412_R2,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - early flowering ,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1071,EDILLILIE_S2.2_P3412_R2,2023,9,1,,,,,,,,,,,,,,,,,,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice ,edillilie,fungicide,2023-09-01,11.0,36.0,0.0,,,,,,,Amistar,L,0.4,
1072,EDILLILIE_S2.2_P3412_R2,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1073,EDILLILIE_S2.2_P3412_R2,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1074,EDILLILIE_S2.2_P3412_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1075,EDILLILIE_S2.2_P3412_R3,2023,5,12,,,,,,,,,,,,,,,,,,0.118kg/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,40.4976,0.0,,,,,,,Sakura ,kg,0.118,
1076,EDILLILIE_S2.2_P3412_R3,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1077,EDILLILIE_S2.2_P3412_R3,2023,5,12,,,,,,,,,,,,,,,,,,"100kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,DAP,kg,100.0,
1078,EDILLILIE_S2.2_P3412_R3,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1079,EDILLILIE_S2.2_P3412_R3,2023,5,12,wheat,,,calibre,,,True,,,sale,180.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1080,EDILLILIE_S2.2_P3412_R3,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1081,EDILLILIE_S2.2_P3412_R3,2023,5,29,,,,,,,,,,,,,,,,,,0.025kg/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,12.25,0.0,,,,,,,Paradigm ,kg,0.025,
1082,EDILLILIE_S2.2_P3412_R3,2023,5,29,,,,,,,,,,,,,,,,,,0.35L/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,2.849,0.0,,,,,,,MCPA LVE ,L,0.35,
1083,EDILLILIE_S2.2_P3412_R3,2023,5,29,,,,,,,,,,,,,,,,,,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25",edillilie,fungicide,2023-05-29,11.0,22.349999999999998,0.0,,,,,,,Prosaro ,L,0.3,
1084,EDILLILIE_S2.2_P3412_R3,2023,6,1,wheat,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1247.73,success,sale,3781.0,,,stubble,,,,
1085,EDILLILIE_S2.2_P3412_R3,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied top dressing, all treatments, early tillering",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1086,EDILLILIE_S2.2_P3412_R3,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1087,EDILLILIE_S2.2_P3412_R3,2023,7,11,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - late tillering,edillilie,fertiliser,2023-07-11,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1088,EDILLILIE_S2.2_P3412_R3,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - early flowering ,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1089,EDILLILIE_S2.2_P3412_R3,2023,9,1,,,,,,,,,,,,,,,,,,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice ,edillilie,fungicide,2023-09-01,11.0,36.0,0.0,,,,,,,Amistar,L,0.4,
1090,EDILLILIE_S2.2_P3412_R3,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1091,EDILLILIE_S2.2_P3412_R3,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1092,EDILLILIE_S2.2_P4123_R1,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1093,EDILLILIE_S2.2_P4123_R1,2023,5,12,,,,,,,,,,,,,,,,,,0.118kg/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,40.4976,0.0,,,,,,,Sakura ,kg,0.118,
1094,EDILLILIE_S2.2_P4123_R1,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1095,EDILLILIE_S2.2_P4123_R1,2023,5,12,,,,,,,,,,,,,,,,,,"100kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,DAP,kg,100.0,
1096,EDILLILIE_S2.2_P4123_R1,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1097,EDILLILIE_S2.2_P4123_R1,2023,5,12,wheat,,,calibre,,,True,,,sale,180.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1098,EDILLILIE_S2.2_P4123_R1,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1099,EDILLILIE_S2.2_P4123_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.025kg/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,12.25,0.0,,,,,,,Paradigm ,kg,0.025,
1100,EDILLILIE_S2.2_P4123_R1,2023,5,29,,,,,,,,,,,,,,,,,,0.35L/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,2.849,0.0,,,,,,,MCPA LVE ,L,0.35,
1101,EDILLILIE_S2.2_P4123_R1,2023,5,29,,,,,,,,,,,,,,,,,,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25",edillilie,fungicide,2023-05-29,11.0,22.349999999999998,0.0,,,,,,,Prosaro ,L,0.3,
1102,EDILLILIE_S2.2_P4123_R1,2023,6,1,wheat,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1199.55,success,sale,3635.0,,,stubble,,,,
1103,EDILLILIE_S2.2_P4123_R1,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied top dressing, all treatments, early tillering",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1104,EDILLILIE_S2.2_P4123_R1,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1105,EDILLILIE_S2.2_P4123_R1,2023,7,11,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - late tillering,edillilie,fertiliser,2023-07-11,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1106,EDILLILIE_S2.2_P4123_R1,2023,7,31,,,,,,,,,,,,,,,,,,200kg/ha applied at top dressing - early flowering ,edillilie,fertiliser,2023-07-31,8.5,100.0,0.0,,,,,,,Urea,kg,200.0,
1107,EDILLILIE_S2.2_P4123_R1,2023,9,1,,,,,,,,,,,,,,,,,,0.4L/ha applied - Prophylactic control  sceptoria and powdery mildew control as per district practice ,edillilie,fungicide,2023-09-01,11.0,36.0,0.0,,,,,,,Amistar,L,0.4,
1108,EDILLILIE_S2.2_P4123_R1,2023,12,21,,,,,,,,,,,,,,,,,,0.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,2.95,0.0,,,,,,,"2,4-D",L,0.5,
1109,EDILLILIE_S2.2_P4123_R1,2023,12,21,,,,,,,,,,,,,,,,,,1.5L/ha applied to control of summer weeds and volunteer crop as per district practice ,edillilie,herbicide,2023-12-21,11.0,9.0,0.0,,,,,,,Roundup,L,1.5,
1110,EDILLILIE_S2.2_P4123_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.075L/ha applied spike to glyphosate to help control broadleaf weeds. Pre-sow knockdown,edillilie,herbicide,2023-05-12,11.0,1.182,0.0,,,,,,,Oxyflurfen,L,0.075,
1111,EDILLILIE_S2.2_P4123_R2,2023,5,12,,,,,,,,,,,,,,,,,,0.118kg/ha applied pre-em control of ryegrass,edillilie,herbicide,2023-05-12,11.0,40.4976,0.0,,,,,,,Sakura ,kg,0.118,
1112,EDILLILIE_S2.2_P4123_R2,2023,5,12,,,,,,,,,,,,,,,,,,1.5L/ha applied pre-em control wireweed and ryegrass,edillilie,herbicide,2023-05-12,11.0,12.0,0.0,,,,,,,Trifluralin ,L,1.5,
1113,EDILLILIE_S2.2_P4123_R2,2023,5,12,,,,,,,,,,,,,,,,,,"100kg/ha applied at sowing, Impact fungicide applied for early fungal disease control ",edillilie,fertiliser,2023-05-12,8.5,57.49999999999999,0.0,,,,,,,DAP,kg,100.0,
1114,EDILLILIE_S2.2_P4123_R2,2023,5,12,,,,,,,,,,,,,,,,,,"2L/ha applied to volunteer canola, some small ryegrass. Pre-sow knockdown",edillilie,herbicide,2023-05-12,11.0,10.8,0.0,,,,,,,Glyphosate 540g/l,L,2.0,
1115,EDILLILIE_S2.2_P4123_R2,2023,5,12,wheat,,,calibre,,,True,,,sale,180.0,,,50.0,,,On-time,,edillilie,sowing,2023-05-12,50.0,0.0,0.0,,,,,,,,,,
1116,EDILLILIE_S2.2_P4123_R2,2023,5,18,,,,,,,,,,,,,,,,,,"1L/ha applied to control RLEM, Earwigs, slaters, millipedes",edillilie,pesticide,2023-05-18,11.0,11.6,0.0,,,,,,,Pyrenix Super ,L,1.0,faw
1117,EDILLILIE_S2.2_P4123_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.025kg/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,12.25,0.0,,,,,,,Paradigm ,kg,0.025,
1118,EDILLILIE_S2.2_P4123_R2,2023,5,29,,,,,,,,,,,,,,,,,,0.35L/ha applied post-em control vol canola GS25,edillilie,herbicide,2023-05-29,11.0,2.849,0.0,,,,,,,MCPA LVE ,L,0.35,
1119,EDILLILIE_S2.2_P4123_R2,2023,5,29,,,,,,,,,,,,,,,,,,"0.3L/ha applied - Prophylactic control of septoria, powdery mildew, eyespot. In line with district practice GS 25",edillilie,fungicide,2023-05-29,11.0,22.349999999999998,0.0,,,,,,,Prosaro ,L,0.3,
1120,EDILLILIE_S2.2_P4123_R2,2023,6,1,wheat,,,,,,,,,,,,,,,,,,edillilie,termination,2023-06-01,80.0,0.0,1046.1000000000001,success,sale,3170.0,,,stubble,,,,
1121,EDILLILIE_S2.2_P4123_R2,2023,6,20,,,,,,,,,,,,,,,,,,"100kg/ha applied top dressing, all treatments, early tillering",edillilie,fertiliser,2023-06-20,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
1122,EDILLILIE_S2.2_P4123_R2,2023,6,29,,,,,,,,,,,,,,,,,,"3L/ha applied as foliar spray, in line with district practice",edillilie,fertiliser,2023-06-29,8.5,21.0,0.0,,,,,,,Smart Trace Triple,L,3.0,
1123,EDILLILIE_S2.2_P4123_R2,2023,7,11,,,,,,,,,,,,,,,,,,100kg/ha applied at top dressing - late tillering,edillilie,fertiliser,2023-07-11,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
